id,title,lang,phoneme,personAltLabel,personDescription,birth,death,age
http://www.wikidata.org/entity/Q125098063,القَبَّاب@ar,ar,q_b_aːb,أحمد بن قاسم بن عبد الرحمن الجذامي الفاسي,فقيه مالكي وقاضي، له مؤلفات في الفقه والتفسير,1324-01-01,1377-01-01,53
http://www.wikidata.org/entity/Q22684471,ابن خاتمة@ar,ar,aːbn xaːtma,,شاعر أندلسي,1324-01-01,1369-03-17,45
http://www.wikidata.org/entity/Q631524,لويس من دوراتسو@ar,ar,loːjs mn dawraːtsoː,,سياسي إيطالي,1324-01-01,1364-07-04,40
http://www.wikidata.org/entity/Q239486,ديفيد الثاني ملك اسكتلندا@ar,ar,diːfiːd aːlθaːnaj mlk aːsktlndaː,,,1324-03-05,1371-02-22,47
http://www.wikidata.org/entity/Q20398076,ابن أبي حجلة التلمساني@ar,ar,aːbn ʔbeː ħdʒlt aːltlmsaːnj,ابن أبي حجلة,,1325-01-01,1375-01-01,50
http://www.wikidata.org/entity/Q241635,إليانور من صقلية@ar,ar,ʔljaːnwr mn sˤqlja,,,1325-01-01,1375-01-01,50
http://www.wikidata.org/entity/Q280412,عماد الدين إسماعيل@ar,ar,ʕmaːd aːldjn ʔsmaːʕiːl,,سلطان مملوكي,1325-01-01,1345-08-01,20
http://www.wikidata.org/entity/Q329708,متى قانتاقوزن@ar,ar,mtaː qaːntaːqawzn,,,1325-01-01,1383-06-23,58
http://www.wikidata.org/entity/Q788780,مارغريت من بافاريا دوقة سلافونيا@ar,ar,maːrɣrajt mn baːfaːrajaː doːqɣrajt mn baːfaːrajaː doːʔa slaːfoːnjaː slaːfoːnjaː,,,1325-01-01,1374-01-01,49
http://www.wikidata.org/entity/Q51170,توماسو دا مودينا@ar,ar,tuːmaːsw daː moːdjnaː,,رسام إيطالي,1325-01-01,1379-07-24,54
http://www.wikidata.org/entity/Q103073,هاينرش فون هيرفورد@ar,ar,haːeːnrʃ fawn hjrfoːrd,,مؤرخ ألماني,1326-01-01,1370-10-09,44
http://www.wikidata.org/entity/Q235381,جوفانا الأولى ملكة نابولي@ar,ar,gwfaːnaː aːlʔ|auːlaː mlkt naːbwlaj,جوفانا الأولى,ملكة وأميرة,1326-01-01,1382-05-22,56
http://www.wikidata.org/entity/Q28713196,برهان الدين القيراطي@ar,ar,brhaːn aːldjn aːlqːn aːldjn aːlʔajraːtˤaj,إبراهيم بن عبد الله بن محمد بن عسكر بن مظفر بن بحر بن سادن بن هلال الطائي القيراطي,شاعر من أعيان القاهرة، عاش خلال العصر المملوكي,1326-01-01,1379-07-01,53
http://www.wikidata.org/entity/Q337741,فرانشيسكو جاتيلوسيو الأول@ar,ar,fraːnʃeːskuː gaːtjloːsajoː aːlʔ|uuːl,,,1326-01-01,1384-08-14,58
http://www.wikidata.org/entity/Q53998,لويس الأول المجري@ar,ar,loːjs aːlʔ|uuːl aːlmʒriː,,ملك دولة المجر وكرواتيا منذ عام 1342 وماك لدولة بولندا منذ عام 1370 حتى وفاته,1326-03-13,1382-09-18,56
http://www.wikidata.org/entity/Q235458,جوان الأولى، كونتيسة أوفرن@ar,ar,gwaːn aːlʔ|auːlaː koːnteːst ʔawfrn,,,1326-05-16,1360-10-07,34
http://www.wikidata.org/entity/Q519036,بياتريس من صقلية@ar,ar,biːaːtrjs mn sˤqlja,,,1326-09-13,1365-10-20,39
http://www.wikidata.org/entity/Q1066628,تشارلز دي لا سيردا@ar,ar,tʃaːrlz diː laː sajrdaː,,,1327-01-01,1354-01-08,27
http://www.wikidata.org/entity/Q2033364,ويليام دوغلاس@ar,ar,awajljaːm duːɣlaːs,,,1327-01-01,1384-05-01,57
http://www.wikidata.org/entity/Q12201802,تاج الدين السبكي@ar,ar,taːdʒ aːldjn aːlsbkaj,تاج الدين ابن السبكي,عالم دين وقاضي وفقيه,1327-02-01,1370-01-09,43
http://www.wikidata.org/entity/Q1459929,فريدرخ الثاني دوق النمسا@ar,ar,freːdrx aːlθaːnaj dawq aːlnmsaː,,,1327-02-18,1344-12-04,17
http://www.wikidata.org/entity/Q501504,أندرو دوق كالابريا@ar,ar,ʔndruː dawq kaːlaːbrajaː,,,1327-10-30,1345-01-01,18
http://www.wikidata.org/entity/Q1819709,ليوبولد الثاني دوق النمسا@ar,ar,lajoːbawld aːlθaːnaj dawq aːlnmsaː,,,1328-01-01,1344-08-10,16
http://www.wikidata.org/entity/Q294139,الكامل سيف الدين شعبان@ar,ar,kaːml sajf aːldjn ʃʕbaːn,سيف الدين شعبان بن الناصر محمد,سلطان مملوكي,1328-01-01,1346-09-29,18
http://www.wikidata.org/entity/Q2960499,شارل دي أرتوا@ar,ar,ʃaːrl diː ʔrtuːaː,,,1328-01-01,1385-01-01,57
http://www.wikidata.org/entity/Q1042344,إليانور من البرتغال، ملكة أراغون@ar,ar,ʔljaːnwr mn aːlbrtɣaːl mlkt ʔ|uraːɣuːn,,ملكة أراغون القرينة,1328-02-03,1348-10-29,20
http://www.wikidata.org/entity/Q60831,لودفيغ الثاني مارغريف براندنبورغ@ar,ar,loːdfjɣ aːlθaːnaj maːrɣrajf braːndnbawrɣ,,دوق بافاريا؛ مارغريف براندنبورغ,1328-05-15,1365-05-25,37
http://www.wikidata.org/entity/Q546469,بطرس الأول من قبرص@ar,ar,btˤrs aːlʔ|uuːl mn qbrsˤ,,,1328-10-09,1369-01-16,41
http://www.wikidata.org/entity/Q11074321,برنس كانيوشي@ar,ar,brns kaːnajuːʃeː,,برنس كانيوشي كاتب ياباني,1329-01-01,1383-05-08,54
http://www.wikidata.org/entity/Q1194934,تغلق تيمور@ar,ar,tɣlq tiːmoːr,,,1329-01-01,1363-01-01,34
http://www.wikidata.org/entity/Q124768932,أَبُو عِنَان المَرِيني@ar,ar,a:_b_w ʕin_aːn aːlm_riiːnj,فارس بن علي بن عثمان بن يعقوب المريني,ملك الدولة المرينية بالمغرب، اشتهر بشجاعته وعلمه وكان فارسا شجاعا وفقيها وكاتبا بليغا,1329-01-01,1358-01-01,29
http://www.wikidata.org/entity/Q16886042,أبو عمر تاشفين بن علي@ar,ar,ʔbw ʕmr taːʃfeːn bn ʕleː,,,1329-01-01,1361-01-01,32
http://www.wikidata.org/entity/Q169594,غريغوري الحادي عشر@ar,ar,ɣreːɣuːrj aːlħaːdaj ʕʃr,,,1329-01-01,1378-04-04,49
http://www.wikidata.org/entity/Q336990,أبو عنان فارس@ar,ar,ʔbw ʕnaːn faːrs,أبي عنان المريني,حاكم مريني,1329-01-01,1358-01-18,29
http://www.wikidata.org/entity/Q465426,إليزابيث من مايسن@ar,ar,ʔ|ilajzaːbeːθ mn maːeːsn,,,1329-11-30,1375-04-29,46
http://www.wikidata.org/entity/Q11541193,كوسونوكي ماسانوري@ar,ar,kawsoːnoːkaj maːsaːnawraj,,ساموراي ياباني,1330-01-01,1380-01-01,50
http://www.wikidata.org/entity/Q288557,الناصر بدر الدين حسن@ar,ar,naːsˤr bdr aːldjn ħsn,الناصر بدر الدين أبو المعالي الحسن بن الناصر بدر الدين الحسن,سلطان مملوكي,1330-01-01,1361-03-25,31
http://www.wikidata.org/entity/Q3566114,Wang Yi@ar,ar,,,فنان صيني,1330-01-01,1362-01-01,32
http://www.wikidata.org/entity/Q387701,ماريا من نافارا، ملكة أراغون@ar,ar,maːrjaː mn naːfaːraː mlkt ʔ|uraːɣuːn,ماري دي أفرو,ملكة أراغون القرينة,1330-01-01,1347-04-24,17
http://www.wikidata.org/entity/Q388248,تشانج يو تشون@ar,ar,tʃaːng iːaw tʃwn,,جنرال عسكري صيني في عهد أسرة مينغ,1330-01-01,1369-01-01,39
http://www.wikidata.org/entity/Q494074,غونغمن ملك غوريو@ar,ar,ɣuːnɣmn mlk ɣawrjuː,,,1330-05-31,1374-11-04,44
http://www.wikidata.org/entity/Q184854,إدوارد الأمير الأسود@ar,ar,ʔduːaːrd aːlʔ|amjr aːlʔ|asuːd,,والد الملك ريتشارد الثاني وأمير ويلز ودوق كورنوال وأمير اكيتاين,1330-06-23,1376-06-16,46
http://www.wikidata.org/entity/Q469648,لويس الثاني، كونت فلاندرز@ar,ar,loːjs aːlθaːnaj kuːnt flaːndrz,,كونت فلاندرز وبورغندي وأراتوا,1330-12-07,1384-02-07,54
http://www.wikidata.org/entity/Q294130,المظفر زين الدين حاجي@ar,ar,mðˤfr zajn aːldjn ħaːʒiː,لمظفر زين الدين حاجي بن الناصر محمد,سلطان مملوكي,1331-01-01,1347-12-01,16
http://www.wikidata.org/entity/Q8512743,وانوون داي غن@ar,ar,awaːnawwn daːeː ɣn,,,1331-01-01,1356-01-01,25
http://www.wikidata.org/entity/Q124745794,المُظَفَّر القَلاوُوني@ar,ar,m_ðˤ_f_r aːlq_f_r aːlʔ_laːuː_wniː,حاجي بن محمد الناصر بن قلاوون,ملك الدولة القلاوونية بمصر والشام,1332-01-01,1347-01-01,15
http://www.wikidata.org/entity/Q124768571,ابن مُعَيْبِد@ar,ar,aːbn m_ʕ_iːbid,عمر بن أبي القاسم بن معيبد,وزير في الدولة الأشرفية الرسولية في اليمن,1332-01-01,1379-01-01,47
