id,title,lang,phoneme,personAltLabel,personDescription,birth,death,age
http://www.wikidata.org/entity/Q7933098,ויולנטה מנואל@he,he,wiolnta mnoʔl,,,1265-01-01,1314-01-01,49
http://www.wikidata.org/entity/Q8468,טמור חאן@he,he,tmoʁ χʔn,,,1265-10-22,1307-02-18,42
http://www.wikidata.org/entity/Q336855,"אלפונסו השלישי, מלך אראגון@he",he,ʔlfonso hʃliʃi mlχ ʔrʔɡon,,מלך אראגון,1265-11-04,1291-06-18,26
http://www.wikidata.org/entity/Q190089,ג'ון דנס סקוטוס@he,he,ɡvn dns sqotos,ג'ון דונס סקוטוס,,1266-01-01,1308-11-16,42
http://www.wikidata.org/entity/Q232913,באטריצ'ה פורטינארי@he,he,bʔtʁitsa fortinʔʁi,,,1266-01-01,1290-01-01,24
http://www.wikidata.org/entity/Q2379659,מרגריט ויאלרדואן@he,he,mʁɡrit viʔlʁdoʔn,מרגריטה וילארדואינו,טוענת לכתר הנסיכות אכאיה,1266-01-01,1315-01-01,49
http://www.wikidata.org/entity/Q335362,עלאא א-דין אל-ח'לג'י@he,he,ʕlʔʔ ʔdin ʔlχlɡi,עלאא אל-דין אלח'לג'י,שליט סולטאנות דלהי בשנים 1296-1316,1266-01-01,1316-01-12,50
http://www.wikidata.org/entity/Q77873,"הרמן השביעי, מרקיז באדן-באדן@he",he,hʁmn hʃviʕi mʁkiz bʔdnbʔdn,,,1266-01-01,1291-07-19,25
http://www.wikidata.org/entity/Q954274,"חיימה, לורד קמרוס@he",he,χiimh loʁd qmʁos,,,1266-08-01,1284-08-16,18
http://www.wikidata.org/entity/Q950631,רנייה הראשון@he,he,ʁniia hrʔʃon,,אציל ממונקו,1267-01-01,1314-01-01,47
http://www.wikidata.org/entity/Q1397735,"הסו, מרקיז באדן-באדן@he",he,hso mʁkiz bʔdnbʔdn,,,1268-01-01,1295-02-14,27
http://www.wikidata.org/entity/Q130969,פיליפ הרביעי@he,he,filif hrviʕi,פיליפ הרביעי מלך צרפת,מלך צרפת בין השנים 1285-1314,1268-06-01,1314-12-07,46
http://www.wikidata.org/entity/Q314450,"אריק השני, מלך נורווגיה@he",he,ʔriq hʃni mlχ norvoia,,מלך נורווגיה,1268-10-11,1299-07-22,31
http://www.wikidata.org/entity/Q64326,"לודוויג השלישי, דוכס בוואריה@he",he,lodoiɡ hʃliʃi doχs boʔʁia,,אריסטוקרט גרמני,1269-02-16,1296-05-20,27
http://www.wikidata.org/entity/Q292321,"אלינור מאנגליה, רוזנת בר@he",he,ʔlinoʁ mʔŋlih roznt bʁ,,,1269-06-18,1297-10-19,28
http://www.wikidata.org/entity/Q1694708,"יוהאן השני, רוזן אולדנבורג@he",he,johʔn hʃni rozn aoldnborɡ,,,1270-01-01,1316-01-01,46
http://www.wikidata.org/entity/Q20499209,אלברט ממייסן@he,he,ʔlbʁt mmiisn,,,1270-01-01,1301-02-04,31
http://www.wikidata.org/entity/Q314001,"רודולף השני, דוכס אוסטריה@he",he,rodolf hʃni doχs aostria,,,1270-01-01,1290-05-17,20
http://www.wikidata.org/entity/Q537508,ריקסה מוורלה@he,he,ʁiksa morla,,,1270-01-01,1317-12-04,47
http://www.wikidata.org/entity/Q553131,"וילהלם הראשון, דוכס בראונשווייג-לינבורג@he",he,vilhlm hrʔʃon doχs braonʃoiiɡlinboʁɡ,,מלחמת עולם שלישית,1270-01-01,1292-10-07,22
http://www.wikidata.org/entity/Q82457,ויליאם וולאס@he,he,viliʔm vlʔs,ויליאם ואלס,מנהיג סקוטי במלחמת העצמאות הסקוטית,1270-01-01,1305-08-31,35
http://www.wikidata.org/entity/Q888141,תורוס השלישי@he,he,toros hʃliʃi,,מלך ארמניה,1270-01-01,1298-07-30,28
http://www.wikidata.org/entity/Q380373,מיכאיל מטבר@he,he,miχʔil mtbʁ,מיכאיל מטוור,,1271-01-01,1318-01-01,47
http://www.wikidata.org/entity/Q61261,יודית מהבסבורג@he,he,jodit mhvsvoʁɡ,,מלכת בוהמיה ופולין,1271-03-13,1297-06-18,26
http://www.wikidata.org/entity/Q61967,"שטפן הראשון, דוכס בוואריה@he",he,ʃtfn hrʔʃon doχs boʔʁia,,dogsy,1271-03-21,1310-12-18,39
http://www.wikidata.org/entity/Q359237,קרלו מרטלו די אנג'ו@he,he,qʁlo mʁtlo di ʔŋo,,בעל תואר של מלך הונגריה,1271-09-22,1295-08-19,24
http://www.wikidata.org/entity/Q155581,ואצלב השני@he,he,wʔtslv hʃni,,,1271-10-04,1305-06-29,34
http://www.wikidata.org/entity/Q334496,מחמוד ע'אזאן@he,he,mħmod ʕʔzʔn,,,1271-11-12,1304-05-19,33
http://www.wikidata.org/entity/Q249074,סולמיש@he,he,solmiʃ,,,1272-01-01,1291-01-01,19
http://www.wikidata.org/entity/Q257968,"ג'ואן מעכו, רוזנת הרטפורד וגלוסטר@he",he,ɡoʔn mʔχo roznt hrtford wɡlostʁ,,,1272-01-01,1307-05-01,35
http://www.wikidata.org/entity/Q453370,"אמלריק, לורד צור@he",he,ʔmlriq loʁd tsoʁ,,,1272-01-01,1310-06-05,38
http://www.wikidata.org/entity/Q241350,"מרגריט, רוזנת אנז'ו@he",he,mʁɡrit roznt ʔnzv,,,1273-01-01,1300-01-07,27
http://www.wikidata.org/entity/Q887088,דוד השמיני@he,he,dod hʃmini,,מלך גאורגיה,1273-01-01,1311-01-01,38
http://www.wikidata.org/entity/Q229189,"ז'אן הראשונה, מלכת נווארה@he",he,zʔn hrʔʃonh mlχt noʔra,"חואנה הראשונה, מלכת נווארה",,1273-01-21,1305-04-10,32
http://www.wikidata.org/entity/Q1475199,"אלפונזו, רוזן צ'סטר@he",he,ʔlfonzo rozn tsstr,,,1273-12-01,1284-08-26,11
http://www.wikidata.org/entity/Q5360796,אליעזר מטוך@he,he,ʔliʕzʁ mtoχ,תוספות טוך,מאחרוני בעלי התוספות ועורכם של קבצי תוספות רבים,1274-01-01,1290-01-01,16
http://www.wikidata.org/entity/Q1553738,גי דה ליזיניאן@he,he,ɡi da liziniʔn,,,1275-01-01,1303-01-01,28
http://www.wikidata.org/entity/Q3642006,בונה מסבויה@he,he,bona msvoia,,,1275-01-01,1300-01-01,25
http://www.wikidata.org/entity/Q152717,"היינריך השביעי, קיסר האימפריה הרומית הקדושה@he",he,hiinriχ hʃviʕi qisʁ hʔimfʁia hʁomit hqdoʃa,היינריך השביעי מלוקסמבורג,קיסר האימפריה הרומית הקדושה,1275-07-12,1313-09-01,38
http://www.wikidata.org/entity/Q2667593,"מרגרט מאנגליה, דוכסית ברבנט@he",he,mrɡʁt mʔŋlih doχsit brbnt,,,1275-09-18,1318-01-01,43
http://www.wikidata.org/entity/Q265835,פננה מקויאוויה@he,he,fnna mkoiaooia,,"נסיכה פונית, אישתו של אנדראש השלישי ומלכת הונגריה",1276-01-01,1295-01-01,19
http://www.wikidata.org/entity/Q6760071,"מרגרט מליזיניאן, מלכת ארמניה@he",he,mrɡʁt mliziniʔn mlχt ʔrmnia,,,1276-01-01,1296-01-01,20
http://www.wikidata.org/entity/Q888130,קונסטנטין הראשון@he,he,konstntin hrʔʃon,,"מלך ממלכת קיליקיה הארמנית, 1298-1299",1277-01-18,1310-01-01,33
http://www.wikidata.org/entity/Q455035,"בלאנש מצרפת, דוכסית אוסטריה@he",he,blʔnʃ mtsʁft doχsit aostria,,,1278-01-01,1305-03-01,27
http://www.wikidata.org/entity/Q4877220,באטריצ'ה מבאז'ה@he,he,bʔtʁitsa mvʔza,,,1278-01-01,1318-01-01,40
http://www.wikidata.org/entity/Q887056,וחטנג השלישי@he,he,vħtŋ hʃliʃi,,מלך גאורגיה,1278-01-01,1308-01-01,30
http://www.wikidata.org/entity/Q568527,"יוהאן הראשון, רוזן העיר נירנברג@he",he,johʔn hrʔʃon rozn hʔiʁ nirnbʁɡ,,,1279-01-01,1300-01-01,21
http://www.wikidata.org/entity/Q7032743,נייג'ל דה ברוס@he,he,niiɡl da bros,,,1279-01-01,1306-09-01,27
http://www.wikidata.org/entity/Q19662552,ז'יל ד'ארז'נטאן@he,he,zil dʔrzntʔn,,,1280-01-01,1314-06-24,34
http://www.wikidata.org/entity/Q297065,אולג'ייטו@he,he,aolɡiito,,,1280-03-31,1316-12-24,36
http://www.wikidata.org/entity/Q168254,"רודולף הראשון, מלך בוהמיה@he",he,rodolf hrʔʃon mlχ bohmia,,,1281-01-01,1307-07-04,26
http://www.wikidata.org/entity/Q1341135,דואה@he,he,doʔa,,,1282-01-01,1307-01-01,25
http://www.wikidata.org/entity/Q235480,מרגרט מצרפת@he,he,mrɡʁt mtsʁft,,,1282-01-01,1318-02-22,36
http://www.wikidata.org/entity/Q547911,"אריק, דוכס סדרמנלנד@he",he,ʔriq doχs sdrmnlnd,,,1282-01-01,1318-02-24,36
http://www.wikidata.org/entity/Q2435894,"אליזבת מריד'לן, דוכסית הולנד@he",he,ʔlizvt mridln doχsit holnd,,,1282-08-14,1316-05-13,34
http://www.wikidata.org/entity/Q167180,ביאנקה דה אנז'ו@he,he,biʔnka da ʔnzv,,,1283-01-01,1310-10-21,27
http://www.wikidata.org/entity/Q710482,פירס גבסטון@he,he,fiʁs ɡbston,,,1284-01-01,1312-06-27,28
http://www.wikidata.org/entity/Q316859,"פרננדו הרביעי, מלך קסטיליה@he",he,frnndo hrviʕi mlχ qstilia,,,1285-12-13,1312-09-15,27
http://www.wikidata.org/entity/Q5833955,אנריקה מקסטיליה@he,he,ʔnʁika mkstilia,,,1288-01-01,1299-01-01,11
http://www.wikidata.org/entity/Q15090859,איג מבאלמה@he,he,ʔiɡ mvʔlma,,,1289-01-01,1305-01-01,16
http://www.wikidata.org/entity/Q54040,"ואצלב, מלך הונגריה@he",he,wʔtslv mlχ hoŋʁia,,"מלך הונגריה, בוהמיה ופולין",1289-10-06,1306-08-12,17
http://www.wikidata.org/entity/Q8384,"לואי העשירי, מלך צרפת@he",he,loʔi hʔʃiʁi mlχ tsʁft,,פוליטיקאי צרפתי,1289-10-11,1316-06-13,27
http://www.wikidata.org/entity/Q2081231,קונסטנסה מפורטוגל@he,he,qonstnsa mfortoɡl,,,1290-01-03,1313-11-18,23
http://www.wikidata.org/entity/Q772606,איזבל מוולואה@he,he,ʔizvl molvʔa,,,1292-01-01,1309-01-01,17
http://www.wikidata.org/entity/Q112613434,רובר של צרפת@he,he,ʁovr ʃl tsʁft,,נסיך צרפתי,1296-01-01,1308-01-01,12
http://www.wikidata.org/entity/Q291049,מרג'ורי ברוס@he,he,mrɡvʁi bros,,,1296-01-01,1316-03-10,20
http://www.wikidata.org/entity/Q877045,"אלברכט הראשון, נסיך אנהלט-צרבסט@he",he,ʔlbʁχt hrʔʃon nsiχ ʔnhlttsrvst,,,1300-01-01,1316-08-17,16
http://www.wikidata.org/entity/Q447129,"אלינור מוודסטוק, דוכסית חלרה@he",he,ʔlinoʁ mvostvk doχsit ħlʁa,,,1318-06-26,1355-04-30,37
http://www.wikidata.org/entity/Q63178,"שטפן השני, דוכס בוואריה@he",he,ʃtfn hʃni doχs boʔʁia,,,1319-01-01,1375-05-21,56
http://www.wikidata.org/entity/Q169992,"ז'אן השני, מלך צרפת@he",he,zʔn hʃni mlχ tsʁft,ז'אן השני,,1319-05-04,1364-04-16,45
http://www.wikidata.org/entity/Q166029,קאפאק יופאנקי@he,he,qʔfʔq jofʔnki,,הסאפה אינקה ה-5,1320-01-01,1350-01-01,30
http://www.wikidata.org/entity/Q173893,ג'ון ויקליף@he,he,ɡvn viqlif,ג'ון וייקליף,,1320-01-01,1385-01-08,65
http://www.wikidata.org/entity/Q1987004,אליזבת מיור@he,he,ʔlizvt mioʁ,,,1320-01-01,1355-01-01,35
http://www.wikidata.org/entity/Q216630,"ולדמר הרביעי, מלך דנמרק@he",he,wldmʁ hrviʕi mlχ dnmrq,,,1320-01-01,1375-10-24,55
http://www.wikidata.org/entity/Q242598,בלאנש מנאמור@he,he,blʔnʃ mnʔmoʁ,,,1320-01-01,1363-01-01,43
http://www.wikidata.org/entity/Q2599803,הלוויג משלזוויג@he,he,hlviɡ mʃlzoiɡ,,,1320-01-01,1374-01-01,54
http://www.wikidata.org/entity/Q366499,אורקניה@he,he,aoʁqnia,,צייר איטלקי,1320-01-01,1368-01-01,48
http://www.wikidata.org/entity/Q453300,גלאצו ויסקונטי השני@he,he,ɡlʔtso wiskonti hʃni,,שליט מילאן,1320-01-01,1378-08-12,58
http://www.wikidata.org/entity/Q4828287,אווררדו דה מדיצ'י@he,he,aooʁrdo da mditsi,,,1320-01-01,1363-01-01,43
http://www.wikidata.org/entity/Q582347,שמואל אבולעפיה@he,he,ʃmoʔl ʔbolʕfia,,,1320-01-01,1361-01-01,41
http://www.wikidata.org/entity/Q61717391,ז'אן דה שאטיון@he,he,zʔn da ʃʔtion,,,1320-01-01,1371-08-23,51
http://www.wikidata.org/entity/Q295824,פדרו הראשון@he,he,fdro hrʔʃon,,היה מלך פורטוגל בין השנים 1357 - 1367,1320-04-08,1367-01-18,47
http://www.wikidata.org/entity/Q8666,"טוגון טימור, קיסר סין@he",he,toɡon timoʁ qisʁ sin,,אחרון קיסרי שושלת יואן,1320-06-02,1370-05-31,50
http://www.wikidata.org/entity/Q234022,אינש דה קסטרו@he,he,ʔinʃ da kstʁo,,"פילגשו של פדרו הראשון, מלך פורטוגל, ואשתו שהוכרה ככזו לאחר מותה. סיפורה הטראגי הונצח בספרים, פואמות, מחוזות, אופרות ויצירות מוזיקליות.",1320-12-25,1355-01-15,35
http://www.wikidata.org/entity/Q628624,"ז'אק הראשון, רוזן לה מרשה@he",he,zʔk hrʔʃon rozn la mʁʃa,,,1321-01-01,1362-04-14,41
http://www.wikidata.org/entity/Q242322,ג'ואן מהמצודה@he,he,ɡoʔn mhmtsvda,,,1321-07-13,1362-09-15,41
http://www.wikidata.org/entity/Q2287599,דמיטרי מסוזדל@he,he,dmitri msozdl,דמיטרי קונסטנטינוביץ',,1322-01-01,1383-07-13,61
http://www.wikidata.org/entity/Q2339274,ויליאם וולוורת'@he,he,viliʔm vlvʁt,,,1322-01-01,1385-01-01,63
http://www.wikidata.org/entity/Q697880,ג'ון הנרי@he,he,ɡvn hnri,,,1322-02-12,1375-11-12,53
http://www.wikidata.org/entity/Q31191923,קתרינה מנירנברג@he,he,qtʁina mnirnbrɡ,,,1323-01-01,1373-03-19,50
http://www.wikidata.org/entity/Q354818,אדליידה מהסן@he,he,ʔdliida mhsn,אדליידה הסקה,"נסיכה גרמנייה, מלכה-רעייה של פולין, אשתו השנייה של קזיימיי'",1324-01-01,1371-01-01,47
http://www.wikidata.org/entity/Q657947,"מגנוס השני, דוכס בראונשווייג-לינבורג@he",he,mɡnos hʃni doχs braonʃoiiɡlinboʁɡ,,,1324-01-01,1373-07-25,49
http://www.wikidata.org/entity/Q239486,דייוויד השני@he,he,diivid hʃni,"דיוויד השני, מלך סקוטלנד",מלך סקוטלנד,1324-03-05,1371-02-22,47
http://www.wikidata.org/entity/Q2371160,בירוטה@he,he,biʁota,,,1325-01-01,1382-01-01,57
http://www.wikidata.org/entity/Q241635,אלאנורה מסיציליה@he,he,ʔlʔnoʁa msitsilia,,,1325-01-01,1375-01-01,50
http://www.wikidata.org/entity/Q329708,מתאוס קנטקוזנוס@he,he,mtaos kntkoznos,,,1325-01-01,1383-06-23,58
http://www.wikidata.org/entity/Q788780,"מרגרטה מבוואריה, דוכסית סלאבוניה@he",he,mʁɡʁta mboʔʁih doχsit slʔbonia,,,1325-01-01,1374-01-01,49
http://www.wikidata.org/entity/Q118533890,אלישע בן אברהם קרשקש@he,he,ʔliʃʔ bn ʔvʁhm qʁʃkʃ,"קרסקס, אברהם","קרטוגרף, סופר ומאייר של כתבי יד עבריים",1325-07-09,1383-03-01,58
http://www.wikidata.org/entity/Q235381,ג'ואנה הראשונה מנאפולי@he,he,ɡoʔna hrʔʃona mnʔfoli,,,1326-01-01,1382-05-22,56
http://www.wikidata.org/entity/Q518569,מנואל קנטקוזנוס@he,he,mnoʔl kntkoznos,,,1326-01-01,1380-04-18,54
http://www.wikidata.org/entity/Q53998,"לאיוש הראשון, מלך הונגריה@he",he,lʔioʃ hrʔʃon mlχ hoŋʁia,,"מלך הונגריה, פולין וקרואטיה",1326-03-13,1382-09-18,56
http://www.wikidata.org/entity/Q210162,"איוואן השני, נסיך מוסקבה@he",he,ʔivon hʃni nsiχ moskva,,,1326-04-07,1359-11-21,33
http://www.wikidata.org/entity/Q519036,באטריצ'ה מסיציליה@he,he,bʔtʁitsa msitsilia,,,1326-09-13,1365-10-20,39
http://www.wikidata.org/entity/Q89144264,מארי מצרפת@he,he,mʔri mtsʁft,,נסיכה צרפתית,1326-10-01,1341-10-14,15
http://www.wikidata.org/entity/Q6302099,יהודה משקוני@he,he,jhoda mʃkoni,יהודה מוסקוני,"תלמיד חכם נודד מתקופת הראשונים, מחבר פירוש אבן העזר על פירוש אבן עזרא לתורה.",1327-01-01,1375-01-01,48
http://www.wikidata.org/entity/Q77866,"פרידריך השלישי, מרקיז באדן@he",he,fʁidriχ hʃliʃi mʁkiz bʔdn,,,1327-01-01,1353-09-10,26
http://www.wikidata.org/entity/Q12201802,תאג' א-דין א-סובקי@he,he,tʔɡ ʔdin ʔsvbqi,,,1327-02-01,1370-01-09,43
http://www.wikidata.org/entity/Q4065832,אנדריי איוונוביץ@he,he,ʔndrii ʔionvbits,,,1327-07-12,1353-06-14,26
http://www.wikidata.org/entity/Q1819709,"לאופולד השני, דוכס אוסטריה@he",he,laofold hʃni doχs aostria,,,1328-01-01,1344-08-10,16
http://www.wikidata.org/entity/Q2347022,ניקפורוס השני אורסיני@he,he,nikfoʁos hʃni aorsini,,,1328-01-01,1359-01-01,31
http://www.wikidata.org/entity/Q2713316,קוסטיה ממולדביה@he,he,qostia mmoldvia,,,1328-01-01,1374-01-01,46
http://www.wikidata.org/entity/Q302956,אהרון בן אליהו האחרון@he,he,ʔhron bn ʔliho hʔχʁon,אהרון בן אליהו מניקומידיה,,1328-01-01,1369-01-01,41
http://www.wikidata.org/entity/Q60831,"לודוויג השישי, דוכס בוואריה@he",he,lodoiɡ hʃiʃi doχs boʔʁia,,,1328-05-15,1365-05-25,37
http://www.wikidata.org/entity/Q546469,פטר הראשון מלך קפריסין@he,he,ftr hrʔʃon mlχ kfrisin,,,1328-10-09,1369-01-16,41
http://www.wikidata.org/entity/Q169594,גרגוריוס האחד עשר@he,he,ɡrɡoʁios hʔχd ʕʃʁ,האפיפיור גרגוריוס האחד עשר,האפיפיור ה-201 של הכנסיה הקתולית,1329-01-01,1378-04-04,49
http://www.wikidata.org/entity/Q63373,אנה מבוואריה@he,he,ʔna mboʔʁia,אנה מפפאלץ,"מלכה רעיה צ'כית,  אשתו השנייה של הקיסר קארל הרביעי",1329-09-26,1353-02-02,24
http://www.wikidata.org/entity/Q465426,אליזבת ממייסן@he,he,ʔlizvt mmiisn,,,1329-11-30,1375-04-29,46
http://www.wikidata.org/entity/Q523886,"יוהאן הראשון, דוכס בוואריה@he",he,johʔn hrʔʃon doχs boʔʁia,,,1329-12-07,1340-12-29,11
http://www.wikidata.org/entity/Q377942,אינקה רוקה@he,he,ʔinqa ʁoka,,הסאפה אינקה ה-6,1330-01-01,1380-01-01,50
http://www.wikidata.org/entity/Q597429,ראדו הראשון מולאכיה@he,he,ʁʔdo hrʔʃon molʔχia,,,1330-01-01,1383-01-01,53
http://www.wikidata.org/entity/Q184854,"אדוארד, הנסיך השחור@he",he,ʔdoʔʁd hnsiχ hʃħoʁ,אדוארד הנסיך השחור,בן למשפחת המלוכה האנגלית,1330-06-23,1376-06-16,46
http://www.wikidata.org/entity/Q469648,"לואי השני, רוזן פלנדריה@he",he,loʔi hʃni rozn flndʁia,"לואי לה מאל, רוזן פלנדריה",,1330-12-07,1384-02-07,54
http://www.wikidata.org/entity/Q2278840,"איזבלה, דוכסית בדפורד@he",he,ʔizvlh doχsit bdford,,,1332-06-24,1382-10-05,50
http://www.wikidata.org/entity/Q702473,"פרידריך השלישי, רוזן תורינגיה@he",he,fʁidriχ hʃliʃi rozn toʁiŋia,,,1332-12-22,1381-05-29,49
http://www.wikidata.org/entity/Q1291653,קאנאמי@he,he,kʔnʔmi,,שחקן יפני,1333-01-01,1384-06-16,51
http://www.wikidata.org/entity/Q55437015,מרגרטה מנירנברג@he,he,mʁɡʁta mnirnbrɡ,,,1333-01-01,1377-01-01,44
http://www.wikidata.org/entity/Q125450864,אנדרוניקוס קנטקוזנוס@he,he,ʔndʁonikos kntkoznos,,בנו של יוחנן השישי קנטקוזנוס,1334-01-01,1347-01-01,13
http://www.wikidata.org/entity/Q268050,מריה דה פדילה@he,he,mria da fdila,,,1334-01-01,1361-07-01,27
http://www.wikidata.org/entity/Q6759452,"מרי גרהאם, דוכסית מנטיית'@he",he,mʁi ɡʁhʔm doχsit mntiit,,,1334-01-01,1380-05-04,46
http://www.wikidata.org/entity/Q451995,"אמדאו השישי, רוזן סבויה@he",he,ʔmdao hʃiʃi rozn svoia,,רוזן סבויה,1334-01-04,1383-03-01,49
http://www.wikidata.org/entity/Q262363,"אנריקה השני, מלך קסטיליה@he",he,ʔnʁika hʃni mlχ qstilia,,,1334-01-21,1379-06-06,45
http://www.wikidata.org/entity/Q310963,"פדרו הראשון, ""האכזר"", מלך קסטיליה@he",he,fdro hrʔʃon hʔχzʁ mlχ qstilia,,,1334-09-07,1369-03-31,35
http://www.wikidata.org/entity/Q90224,אגנס מבוואריה@he,he,ʔɡns mboʔʁia,,,1335-01-01,1352-01-01,17
http://www.wikidata.org/entity/Q279693,סטפן אורוש החמישי דושאן@he,he,stfn aoroʃ hχmiʃi doʃʔn,,,1336-01-01,1371-12-12,35
http://www.wikidata.org/entity/Q712109,גאו קי@he,he,ɡao qi,,,1336-01-01,1374-01-01,38
http://www.wikidata.org/entity/Q530039,"פיליפ, דוכס אורליאן@he",he,filif doχs aorliʔn,,,1336-07-09,1375-09-09,39
http://www.wikidata.org/entity/Q185496,"שארל השלישי, רוזן אלנסון@he",he,ʃʔrl hʃliʃi rozn ʔlnson,,כהן דת צרפתי,1337-02-01,1375-07-13,38
http://www.wikidata.org/entity/Q658785,"ונצל הראשון, דוכס לוקסמבורג@he",he,wntsl hrʔʃon doχs loqsmboʁɡ,,הדוכס הראשון של לוקסמבורג,1337-03-05,1383-12-16,46
http://www.wikidata.org/entity/Q167782,"שארל החמישי, מלך צרפת@he",he,ʃʔrl hχmiʃi mlχ tsʁft,שארל החמישי מלך צרפת,מונרך צרפתי,1338-01-29,1380-09-24,42
http://www.wikidata.org/entity/Q231794,ז'אן מבורבון@he,he,zʔn mborbon,,מלכת צרפת בעבר,1338-02-03,1378-02-14,40
http://www.wikidata.org/entity/Q313846,"ליונל מאנטוורפן, דוכס קלרנס@he",he,lionl mʔntorfn doχs klʁns,ליונל מאנטוורפן,,1338-12-07,1368-10-25,30
http://www.wikidata.org/entity/Q2439746,חואנה מנואל מקסטיליה@he,he,ħoʔna mnoʔl mkstilia,,,1339-01-01,1381-04-04,42
http://www.wikidata.org/entity/Q254986,בלאנש מבורבון@he,he,blʔnʃ mborbon,,,1339-01-01,1361-01-01,22
http://www.wikidata.org/entity/Q258917,אנה סבידניקה@he,he,ʔna sbidniqa,,,1339-01-01,1362-07-11,23
http://www.wikidata.org/entity/Q350330,"אריק השנים עשר, מלך שוודיה@he",he,ʔriq hʃnim ʕʃʁ mlχ ʃvoia,,,1339-01-01,1359-06-20,20
http://www.wikidata.org/entity/Q8916,ביליגטו חאן@he,he,biliɡto χʔn,,,1339-01-01,1378-05-01,39
http://www.wikidata.org/entity/Q156404,"רודולף הרביעי, דוכס אוסטריה@he",he,rodolf hrviʕi doχs aostria,,,1339-11-09,1365-08-04,26
http://www.wikidata.org/entity/Q257563,מרגרט דראמונד@he,he,mrɡʁt drʔmond,מרגרט דרמונד,,1340-01-01,1375-01-31,35
http://www.wikidata.org/entity/Q313015,"הוקון השישי, מלך נורווגיה@he",he,hokon hʃiʃi mlχ norvoia,,מלך נורווגיה ושוודיה,1340-08-01,1380-05-01,40
http://www.wikidata.org/entity/Q467242,חירט חרוט@he,he,χirt χrot,,,1340-10-01,1384-08-28,44
http://www.wikidata.org/entity/Q1927896,"יוהאן השני, נסיך אנהלט-צרבסט@he",he,johʔn hʃni nsiχ ʔnhlttsrvst,,,1341-01-01,1382-04-11,41
http://www.wikidata.org/entity/Q68109318,מרגרט נוויל@he,he,mrɡʁt noil,,אצילה אנגלייה,1341-02-12,1372-05-01,31
http://www.wikidata.org/entity/Q238334,"בלאנש, דוכסית לנקסטר@he",he,blʔnʃ doχsit lnqstʁ,,,1342-04-02,1368-09-20,26
http://www.wikidata.org/entity/Q22329050,סופיה מווירטמברג@he,he,sofia mvirtmbrɡ,,אצילה גרמנייה,1343-01-01,1369-08-04,26
http://www.wikidata.org/entity/Q917090,"ז'אן מוולואה, מלכת נווארה@he",he,zʔn molvʔh mlχt noʔra,,,1343-07-02,1373-11-11,30
http://www.wikidata.org/entity/Q65607,ביאטריקס מבוואריה@he,he,biʔtʁiks mboʔʁia,,,1344-01-01,1360-01-02,16
http://www.wikidata.org/entity/Q2575533,"מרי מוולת'אם, דוכסית בריטני@he",he,mʁi moltʔm doχsit britni,,,1344-10-18,1361-09-01,17
http://www.wikidata.org/entity/Q2914830,לאצקו@he,he,lʔtsko,לצקו,,1345-01-01,1373-01-01,28
http://www.wikidata.org/entity/Q108442,"פרננדו הראשון, מלך פורטוגל@he",he,frnndo hrʔʃon mlχ fortoɡl,,פוליטיקאי פורטוגזי,1345-10-31,1383-10-22,38
http://www.wikidata.org/entity/Q6404816,שהזאדה חליל@he,he,ʃhzʔda ħlil,,,1346-01-01,1362-01-01,16
http://www.wikidata.org/entity/Q702205,"אוטו החמישי, דוכס בוואריה@he",he,aoto hχmiʃi doχs boʔʁia,אוטו הרצוג מבוואריה,דוכס בוואריה,1346-01-01,1379-11-23,33
http://www.wikidata.org/entity/Q1796668,"מרגרט מאנגליה, רוזנת פמברוק@he",he,mrɡʁt mʔŋlih roznt fmbrok,,,1346-07-20,1361-01-01,15
http://www.wikidata.org/entity/Q229190,קתרינה מסיינה@he,he,qtʁina msiina,קטרינה מסיינה,קדושה איטלקייה,1347-04-02,1380-05-07,33
http://www.wikidata.org/entity/Q2297498,"פרידריך השלישי, דוכס אוסטריה@he",he,fʁidriχ hʃliʃi doχs aostria,,,1347-04-08,1362-12-10,15
http://www.wikidata.org/entity/Q2704650,בגרט הראשון הקטן@he,he,bɡʁt hrʔʃon hqtn,בגרט ה-1 הקטן,מלך אימרתי,1350-01-01,1372-01-01,22
http://www.wikidata.org/entity/Q286592,אל-אשרף א-דין שעבאן@he,he,ʔlʔʃrf ʔdin ʃʕbʔn,,,1350-01-01,1377-03-23,27
http://www.wikidata.org/entity/Q55437023,אליזבת מנירנברג@he,he,ʔlizvt mnirnbrɡ,,,1350-01-01,1383-01-01,33
http://www.wikidata.org/entity/Q77854,"רודולף השישי, מרקיז באדן@he",he,rodolf hʃiʃi mʁkiz bʔdn,,אציל גרמני,1350-01-01,1372-03-29,22
http://www.wikidata.org/entity/Q36449,ג'ובאני די ג'ובאני@he,he,ɡvbʔni di ɡvbʔni,,,1350-01-01,1365-05-15,15
http://www.wikidata.org/entity/Q271801,תדאה ויסקונטי@he,he,tdʔa wiskonti,,,1351-01-01,1381-01-01,30
http://www.wikidata.org/entity/Q2016585,"לאונור מאראגון, מלכת קסטיליה@he",he,laonoʁ mʔʁʔɡon mlχt qstilia,,,1358-02-28,1382-08-21,24
http://www.wikidata.org/entity/Q7413013,שמואל אבן צרצה@he,he,ʃmoʔl ʔbn tsʁtsa,שמואל איבן צרצה,פילוסוף ספרדי,1360-01-01,1380-01-01,20
