id,title,name_parts,var_entries,langs,nisba,alternative-name,patronymic,surname,middle-name,matronymic,honorific,salutation,primary-name,appellation,professional-name,teknonym,acronym,given-name,qualifier
2147,nhvm rvbynshtyyn,"{""given-name"": ""nhvm"", ""surname"": ""rvbynshtyyn""}","[{'var': 'nhvm rvbynshtyyn', 'src': 'ds', 'lang': 'en'}]",['en'],,,,רובינשטיין,,,,,,,,,,נחום,
2148,tsby-hyrsh rvbynshtyyn,"{""primary-name"": ""tsby-hyrsh"", ""surname"": ""rvbynshtyyn""}","[{'var': 'tsby-hyrsh rvbynshtyyn', 'src': 'ds', 'lang': 'en'}]",['en'],,,,רובינשטיין,,,,,צבי-הירש,,,,,,
2149,ykvtyal rvt`nb`rg,"{""given-name"": ""ykvtyal"", ""surname"": ""rvt`nb`rg""}","[{'var': 'ykvtyal rvt`nb`rg', 'src': 'ds', 'lang': 'en'}]",['en'],,,,רוטענבּערג,,,,,,,,,,יקותיאל,
2150,ytshk rvytblvm,"{""given-name"": ""ytshk"", ""surname"": ""rvytblvm""}","[{'var': 'ytshk rvytblvm', 'src': 'ds', 'lang': 'en'}]",['en'],,,,רויטבּלום,,,,,,,,,,יצחק,
2151,bn-tsyvn rvytmaan,"{""primary-name"": ""rvytmaan"", ""given-name"": ""bn-tsyvn"", ""surname"": ""rvytmaan""}","[{'var': 'bn-tsyvn rvytmaan', 'src': 'ds', 'lang': 'en'}]",['en'],,,,רויטמאַן,,,,,רויטמאַן,,,,,בּן-ציון,
2152,zlmn rvytmaan,"{""given-name"": ""zlmn"", ""surname"": ""rvytmaan""}","[{'var': 'zlmn rvytmaan', 'src': 'ds', 'lang': 'en'}]",['en'],,,,רויטמאַן,,,,,,,,,,זלמן,
2153,y`taa rvykh,"{""primary-name"": ""y`taa rvykh"", ""given-name"": ""y`taa"", ""surname"": ""rvykh""}","[{'var': 'y`taa rvykh', 'src': 'ds', 'lang': 'en'}]",['en'],,,,רויך,,,,,יעטאַ רויך,,,,,יעטאַ,
2154,yvsp rvmshynsky,"{""given-name"": ""yvsp"", ""surname"": ""rvmshynsky""}","[{'var': 'yvsp rvmshynsky', 'src': 'ds', 'lang': 'en'}]",['en'],,,,רומשינסקי,,,,,,,,,,יוסף,
2155,aasyp rvnytsh,"{""primary-name"": ""aasyp rvnytsh"", ""given-name"": ""aasyp"", ""surname"": ""rvnytsh""}","[{'var': 'aasyp rvnytsh', 'src': 'ds', 'lang': 'en'}]",['en'],,,,רוניטש,,,,,אָסיפּ רוניטש,,,,,אָסיפּ,
2156,h`nry (hyymn`svvyzshky) rvsaataa,"{""primary-name"": ""h`nry"", ""alternative-name"": ""hyymn`svvyzshky"", ""surname"": ""rvsaataa""}","[{'var': 'h`nry (hyymn`svvyzshky) rvsaataa', 'src': 'ds', 'lang': 'en'}]",['en'],,הייםנעסוויזשקי,,רוסאָטאַ,,,,,הענרי,,,,,,
2157,shm`vn rvskyn,"{""given-name"": ""shm`vn"", ""surname"": ""rvskyn""}","[{'var': 'shm`vn rvskyn', 'src': 'ds', 'lang': 'en'}]",['en'],,,,רוסקין,,,,,,,,,,שמעון,
2158,h`nryk (hyym) ryba,"{""given-name"": ""h`nryk"", ""alternative-name"": ""hyym"", ""surname"": ""ryba""}","[{'var': 'h`nryk (hyym) ryba', 'src': 'ds', 'lang': 'en'}]",['en'],,היים,,ריבּא,,,,,,,,,,הענריק,
2159,mrdkhy rybaalsky,"{""given-name"": ""mrdkhy"", ""surname"": ""rybaalsky""}","[{'var': 'mrdkhy rybaalsky', 'src': 'ds', 'lang': 'en'}]",['en'],,,,ריבּאַלסקי,,,,,,,,,,מרדכי,
2160,rybak (?),"{""primary-name"": ""rybak"", ""surname"": ""rybak""}","[{'var': 'rybak (?)', 'src': 'ds', 'lang': 'en'}]",['en'],,,,ריבּאק,,,,,ריבּאק,,,,,,
2161,mrdkhy ryvv`smaan,"{""given-name"": ""mrdkhy"", ""surname"": ""ryvv`smaan""}","[{'var': 'mrdkhy ryvv`smaan', 'src': 'ds', 'lang': 'en'}]",['en'],,,,ריוועסמאַן,,,,,,,,,,מרדכי,
2162,mlkhh ryt`n,"{""given-name"": ""mlkhh"", ""surname"": ""ryt`n""}","[{'var': 'mlkhh ryt`n', 'src': 'ds', 'lang': 'en'}]",['en'],,,,ריטען,,,,,,,,,,מלכה,
2163,bnymyn hyym ryyz,"{""given-name"": ""bnymyn"", ""middle-name"": ""hyym"", ""surname"": ""ryyz""}","[{'var': 'bnymyn hyym ryyz', 'src': 'ds', 'lang': 'en'}]",['en'],,,,רייז,חיים,,,,,,,,,בנימין,
2164,yvnh ryyzmaan,"{""given-name"": ""yvnh"", ""surname"": ""ryyzman""}","[{'var': 'yvnh ryyzmaan', 'src': 'ds', 'lang': 'en'}]",['en'],,,,רייזמאן,,,,,,,,,,יונה,
2165,zlmn ryyz`n,"{""primary-name"": ""zlmn ryyz`n"", ""given-name"": ""zlmn"", ""surname"": ""ryyz`n""}","[{'var': 'zlmn ryyz`n', 'src': 'ds', 'lang': 'en'}]",['en'],,,,רייזען,,,,,זלמן רייזען,,,,,זלמן,
2166,sherh ryyz`n,"{""given-name"": ""sherh"", ""surname"": ""ryyz`n""}","[{'var': 'sherh ryyz`n', 'src': 'ds', 'lang': 'en'}]",['en'],,,,רייזען,,,,,,,,,,שÉרה,
2167,aan`taa ryyz`r,"{""given-name"": ""aan`taa"", ""surname"": ""ryyz`r""}","[{'var': 'aan`taa ryyz`r', 'src': 'ds', 'lang': 'en'}]",['en'],,,,רייזער,,,,,,,,,,אַנעטאַ,
2168,abrhm ryyz`n,"{""given-name"": ""abrhm"", ""surname"": ""ryyz`n""}","[{'var': 'abrhm ryyz`n', 'src': 'ds', 'lang': 'en'}]",['en'],,,,רייזען,,,,,,,,,,אברהם,
2169,y`kb ryyzp`ld,"{""given-name"": ""y`kb"", ""surname"": ""ryyzp`ld""}","[{'var': 'y`kb ryyzp`ld', 'src': 'ds', 'lang': 'en'}]",['en'],,,,רייזפעלד,,,,,,,,,,יעקב,
2170,hyrsh ryytmaan,"{""primary-name"": ""hyrsh ryytmaan"", ""given-name"": ""hyrsh"", ""surname"": ""ryytmaan""}","[{'var': 'hyrsh ryytmaan', 'src': 'ds', 'lang': 'en'}]",['en'],,,,רייטמאַן,,,,,הירש רייטמאַן,,,,,הירש,
2171,dvd ryytts (ryyts`n),"{""primary-name"": ""ryytts (ryyts`n)"", ""given-name"": ""dvd""}","[{'var': 'dvd ryytts (ryyts`n)', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,רייטץ (רייצען),,,,,דוד,
2172,ryykhmaan,"{""surname"": ""ryykhmaan""}","[{'var': 'ryykhmaan', 'src': 'ds', 'lang': 'en'}]",['en'],,,,רייכמאַן,,,,,,,,,,,
2173,ntn ryykh`nb`rg,"{""given-name"": ""ntn"", ""surname"": ""ryykh`nb`rg""}","[{'var': 'ntn ryykh`nb`rg', 'src': 'ds', 'lang': 'en'}]",['en'],,,,רייכענבערג,,,,,,,,,,נתן,
2174,`mnval ryykh`r,"{""given-name"": ""`mnval"", ""surname"": ""ryykh`r""}","[{'var': '`mnval ryykh`r', 'src': 'ds', 'lang': 'en'}]",['en'],,,,רייכער,,,,,,,,,,עמנואל,
2175,(al`zr dvd aazshaaraavv),"{""given-name"": ""al`zr"", ""middle-name"": ""dvd"", ""surname"": ""azshaaraavv""}","[{'var': '(al`zr dvd aazshaaraavv)', 'src': 'ds', 'lang': 'en'}]",['en'],,,,אזשאַראַוו,דוד,,,,,,,,,אלעזר,
2176,y`kb ryynglaas,"{""given-name"": ""y`kb"", ""surname"": ""ryynglaas""}","[{'var': 'y`kb ryynglaas', 'src': 'ds', 'lang': 'en'}]",['en'],,,,ריינגלאַס,,,,,,,,,,יעקב,
2177,p`ny ryynhaart,"{""given-name"": ""p`ny"", ""surname"": ""ryynhart""}","[{'var': 'p`ny ryynhaart', 'src': 'ds', 'lang': 'en'}]",['en'],,,,ריינהארט,,,,,,,,,,פעני,
2178,baarys ryysky,"{""given-name"": ""baarys"", ""surname"": ""ryysky""}","[{'var': 'baarys ryysky', 'src': 'ds', 'lang': 'en'}]",['en'],,,,רייסקי,,,,,,,,,,באָריס,
2179,mshh ryysh,"{""given-name"": ""mshh"", ""surname"": ""ryysh""}","[{'var': 'mshh ryysh', 'src': 'ds', 'lang': 'en'}]",['en'],,,,רייש,,,,,,,,,,משה,
2180,mshh rykht`r,"{""given-name"": ""mshh"", ""surname"": ""rykht`r""}","[{'var': 'mshh rykht`r', 'src': 'ds', 'lang': 'en'}]",['en'],,,,ריכטער,,,,,,,,,,משה,
2181,nyytaan rykht`r,"{""given-name"": ""nyytaan"", ""surname"": ""rykht`r""}","[{'var': 'nyytaan rykht`r', 'src': 'ds', 'lang': 'en'}]",['en'],,,,ריכטער,,,,,,,,,,נייטאַן,
2182,dzshaan`t ryngl`r,"{""given-name"": ""dzshaan`t"", ""surname"": ""ryngl`r""}","[{'var': 'dzshaan`t ryngl`r', 'src': 'ds', 'lang': 'en'}]",['en'],,,,רינגלער,,,,,,,,,,דזשאַנעט,
2183,rynsl`r,"{""primary-name"": ""rynsl`r""}","[{'var': 'rynsl`r', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,רינסלער,,,,,,
2184,m. ryskynd,"{""surname"": ""ryskynd"", ""acronym"": ""m.""}","[{'var': 'm. ryskynd', 'src': 'ds', 'lang': 'en'}]",['en'],,,,ריסקינד,,,,,,,,,מ.,,
2185,maakaar aasypaavvytsh r`znykaavv,"{""given-name"": ""maakaar"", ""surname"": ""r`znykaavv"", ""patronymic"": ""aasypaavvytsh""}","[{'var': 'maakaar aasypaavvytsh r`znykaavv', 'src': 'ds', 'lang': 'en'}]",['en'],,,אָסיפּאָוויטש,רעזניקאָוו,,,,,,,,,,מאַקאַר,
2186,yvsp r`tyk,"{""given-name"": ""yvsp"", ""surname"": ""r`tyk""}","[{'var': 'yvsp r`tyk', 'src': 'ds', 'lang': 'en'}]",['en'],,,,רעטיק,,,,,,,,,,יוסף,
2187,y`kb r`khttsyyt,"{""given-name"": ""y`kb"", ""surname"": ""r`khttsyyt""}","[{'var': 'y`kb r`khttsyyt', 'src': 'ds', 'lang': 'en'}]",['en'],,,,רעכטצייט,,,,,,,,,,יעקב,
2188,symaar r`khttsyyt,"{""given-name"": ""symaar"", ""surname"": ""r`khttsyyt""}","[{'var': 'symaar r`khttsyyt', 'src': 'ds', 'lang': 'en'}]",['en'],,,,רעכטצייט,,,,,,,,,,סימאָר,
2189,y`kb r`l`s,"{""given-name"": ""y`kb"", ""surname"": ""r`l`s""}","[{'var': 'y`kb r`l`s', 'src': 'ds', 'lang': 'en'}]",['en'],,,,רעלעס,,,,,,,,,,יעקב,
2190,`dvvyn a. (aaraald r`lkyn,"{""given-name"": ""`dvvyn"", ""alternative-name"": ""aaraald"", ""surname"": ""r`lkyn"", ""acronym"": ""a.""}","[{'var': '`dvvyn a. (aaraald r`lkyn', 'src': 'ds', 'lang': 'en'}]",['en'],,אַראָלד,,רעלקין,,,,,,,,,א.,עדווין,
2191,rvt (ryyz`l` taabaaksblaat) r`n`y,"{""given-name"": ""rvt"", ""alternative-name"": ""ryyz`l`"", ""surname"": ""taabaaksblaat""}","[{'var': 'rvt (ryyz`l` taabaaksblaat) r`n`y', 'src': 'ds', 'lang': 'en'}]",['en'],,רייזעלע,,טאַבּאַקסבּלאַט,,,,,,,,,,רות,
2192,maaks (mrdkhy) shaadavvsky,"{""given-name"": ""mrdkhy"", ""alternative-name"": ""maaks"", ""surname"": ""shaadavvsky""}","[{'var': 'maaks (mrdkhy) shaadavvsky', 'src': 'ds', 'lang': 'en'}]",['en'],,מאַקס,,שאַדאווסקי,,,,,,,,,,מרדכי,
2193,lyyb shavs,"{""primary-name"": ""shavs"", ""given-name"": ""lyyb"", ""surname"": ""shavs""}","[{'var': 'lyyb shavs', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שאוס,,,,,שאוס,,,,,לייבּ,
2194,yhvdh-h`rsh shayak,"{""primary-name"": ""yhvdh-h`rsh"", ""surname"": ""shayak""}","[{'var': 'yhvdh-h`rsh shayak', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שאיאק,,,,,יהודה-הערש,,,,,,
2195,dynh (ayz`lskyaa) shaay`vvytsh,"{""given-name"": ""dynh"", ""alternative-name"": ""ayz`lskyaa"", ""surname"": ""shaay`vvytsh""}","[{'var': 'dynh (ayz`lskyaa) shaay`vvytsh', 'src': 'ds', 'lang': 'en'}]",['en'],,איזעלסקיאַ,,שאַיעוויטש,,,,,,,,,,דינה,
2196,yshral shaay`vvytsh,"{""given-name"": ""yshral"", ""surname"": ""shaay`vvytsh""}","[{'var': 'yshral shaay`vvytsh', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שאַיעוויטש,,,,,,,,,,ישראל,
2197,gvstaavv shaakht,"{""given-name"": ""gvstaavv"", ""surname"": ""shaakht""}","[{'var': 'gvstaavv shaakht', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שאַכט,,,,,,,,,,גוסטאַוו,
2198,abrhm shaam`r,"{""given-name"": ""abrhm"", ""surname"": ""shaam`r""}","[{'var': 'abrhm shaam`r', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שאָמער,,,,,,,,,,אברהם,
2199,raaz` shaam`r-baatsh`l`s,"{""given-name"": ""raaz`"", ""surname"": ""shaam`r-baatsh`l`s""}","[{'var': 'raaz` shaam`r-baatsh`l`s', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שאָמער-באַטשעלעס,,,,,,,,,,ראָזע,
2200,mrym shaam`r-tsvnz`r,"{""primary-name"": ""shaam`r-tsvnz`r"", ""given-name"": ""mrym"", ""surname"": ""shaam`r-tsvnz`r""}","[{'var': 'mrym shaam`r-tsvnz`r', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שאָמער-צונזער,,,,,שאָמער-צונזער,,,,,מרים,
2201,b`rl shaapyr,"{""primary-name"": ""b`rl shaapyr"", ""given-name"": ""b`rl"", ""surname"": ""shaapyr""}","[{'var': 'b`rl shaapyr', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שאַפיר,,,,,בּערל שאַפיר,,,,,בּערל,
2202,aannaa (`ny) shaapyraa,"{""given-name"": ""aannaa"", ""alternative-name"": ""`ny"", ""surname"": ""shaapyraa""}","[{'var': 'aannaa (`ny) shaapyraa', 'src': 'ds', 'lang': 'en'}]",['en'],,עני,,שאַפּיראָ,,,,,,,,,,אַננאַ,
2203,g`nyaa shaapyraa,"{""primary-name"": ""shaapyraa"", ""given-name"": ""g`nyaa"", ""surname"": ""shaapyraa""}","[{'var': 'g`nyaa shaapyraa', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שאַפּיראָ,,,,,שאַפּיראָ,,,,,געניאַ,
2204,dnyal shaapyraa,"{""given-name"": ""dnyal"", ""surname"": ""shaapyraa""}","[{'var': 'dnyal shaapyraa', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שאַפּיראָ,,,,,,,,,,דניאל,
2205,tshaarlz shaapyraa,"{""primary-name"": ""tshaarlz shaapyraa"", ""given-name"": ""tshaarlz"", ""surname"": ""shaapyraa""}","[{'var': 'tshaarlz shaapyraa', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שאַפּיראָ,,,,,טשאַרלז שאַפּיראָ,,,,,טשאַרלז,
2206,lyzaa shaapyraa,"{""given-name"": ""lyzaa"", ""surname"": ""shaapyraa""}","[{'var': 'lyzaa shaapyraa', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שאַפּיראָ,,,,,,,,,,ליזאַ,
2207,saany (ntnal-dvd) shaapyraa,"{""primary-name"": ""shaapyraa"", ""given-name"": ""ntnal-dvd"", ""alternative-name"": ""saany"", ""surname"": ""shaapyraa""}","[{'var': 'saany (ntnal-dvd) shaapyraa', 'src': 'ds', 'lang': 'en'}]",['en'],,סאָני,,שאַפּיראָ,,,,,שאַפּיראָ,,,,,נתנאל-דוד,
2208,pyam` shaapyraa,"{""primary-name"": ""shaapyraa"", ""given-name"": ""pyam`"", ""surname"": ""shaapyraa""}","[{'var': 'pyam` shaapyraa', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שאַפּיראָ,,,,,שאַפּיראָ,,,,,פיאמע,
2209,pnhs shaapyraa,"{""primary-name"": ""shaapyraa"", ""given-name"": ""pnhs""}","[{'var': 'pnhs shaapyraa', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,שאַפּיראָ,,,,,פּנחס,
2210,astr shapn`r,"{""given-name"": ""astr"", ""surname"": ""shapn`r""}","[{'var': 'astr shapn`r', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שאפנער,,,,,,,,,,אסתר,
2211,y`kb shapn`r,"{""given-name"": ""y`kb"", ""surname"": ""shapn`r""}","[{'var': 'y`kb shapn`r', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שאפנער,,,,,,,,,,יעקב,
2212,mlkhh shapn`r,"{""primary-name"": ""mlkhh shapn`r"", ""given-name"": ""mlkhh"", ""surname"": ""shapn`r""}","[{'var': 'mlkhh shapn`r', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שאפנער,,,,,מלכה שאפנער,,,,,מלכה,
2213,shmval shapn`r,"{""given-name"": ""shmval"", ""surname"": ""shapn`r""}","[{'var': 'shmval shapn`r', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שאפנער,,,,,,,,,,שמואל,
2214,y`kb shaatsky,"{""primary-name"": ""shaatsky"", ""given-name"": ""y`kb""}","[{'var': 'y`kb shaatsky', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,שאַצקי,,,,,יעקב,
2215,aanshl shaar (shvr),"{""primary-name"": ""shaar"", ""given-name"": ""aanshl"", ""alternative-name"": ""shvr""}","[{'var': 'aanshl shaar (shvr)', 'src': 'ds', 'lang': 'en'}]",['en'],,שור,,,,,,,שאָר,,,,,אַנשל,
2216,mshh shaar (shvr),"{""given-name"": ""mshh"", ""alternative-name"": ""shvr"", ""surname"": ""shaar""}","[{'var': 'mshh shaar (shvr)', 'src': 'ds', 'lang': 'en'}]",['en'],,שור,,שאָר,,,,,,,,,,משה,
2217,yhvsh`-h`shl shaar,"{""primary-name"": ""yhvsh`-h`shl shaar"", ""given-name"": ""yhvsh`"", ""alternative-name"": ""h`shl"", ""surname"": ""shaar""}","[{'var': 'yhvsh`-h`shl shaar', 'src': 'ds', 'lang': 'en'}]",['en'],,העשל,,שאָר,,,,,יהושע-העשל שאָר,,,,,יהושע,
2218,h`nryk (shaapyraa) shara,"{""primary-name"": ""h`nryk"", ""alternative-name"": ""shaapyraa"", ""surname"": ""shara""}","[{'var': 'h`nryk (shaapyraa) shara', 'src': 'ds', 'lang': 'en'}]",['en'],,שאַפּיראָ,,שארא,,,,,הענריק,,,,,,
2219,dvd shaaraavvn`r,"{""given-name"": ""dvd"", ""surname"": ""shaaraavvn`r""}","[{'var': 'dvd shaaraavvn`r', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שאַראַוונער,,,,,,,,,,דוד,
2220,saanyaa (saapyaa vvyn`r) shaaraavvn`r,"{""given-name"": ""saanyaa"", ""alternative-name"": ""saapyaa"", ""surname"": ""shaaraavvn`r"", ""nisba"": ""vvyn`r""}","[{'var': 'saanyaa (saapyaa vvyn`r) shaaraavvn`r', 'src': 'ds', 'lang': 'en'}]",['en'],ווינער,סאָפיאַ,,שאַראַוונער,,,,,,,,,,סאָניאַ,
2221,y`kb shaarg`l,"{""given-name"": ""y`kb"", ""surname"": ""shaarg`l""}","[{'var': 'y`kb shaarg`l', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שאַרגעל,,,,,,,,,,יעקב,
2222,abrhm-mykhl shaarkaansky,"{""primary-name"": ""shaarkaansky"", ""given-name"": ""abrhm-mykhl"", ""surname"": ""shaarkaansky""}","[{'var': 'abrhm-mykhl shaarkaansky', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שאַרקאַנסקי,,,,,שאַרקאַנסקי,,,,,אברהם-מיכל,
2223,lyvbaa shvb,"{""primary-name"": ""lyvbaa shvb""}","[{'var': 'lyvbaa shvb', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,ליובּאַ שובּ,,,,,,
2224,aad`laa (pynk`lshtyyn) shvvaarts,"{""given-name"": ""aad`laa"", ""alternative-name"": ""pynk`lshtyyn"", ""surname"": ""shvvaarts""}","[{'var': 'aad`laa (pynk`lshtyyn) shvvaarts', 'src': 'ds', 'lang': 'en'}]",['en'],,פֿינקעלשטיין,,שוואַרץ,,,,,,,,,,אַדעלאַ,
2225,vvylyaam shvvaarts,"{""given-name"": ""vvylyaam"", ""surname"": ""shvvaarts""}","[{'var': 'vvylyaam shvvaarts', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שוואַרץ,,,,,,,,,,וויליאַם,
2226,lah (shaatsky) shvvaarts,"{""given-name"": ""lah"", ""alternative-name"": ""sh`tsky"", ""surname"": ""shvvaarts""}","[{'var': 'lah (shaatsky) shvvaarts', 'src': 'ds', 'lang': 'en'}]",['en'],,שעצקי,,שוואַרץ,,,,,,,,,,לאה,
2227,mayr shvvaarts,"{""given-name"": ""mayr"", ""surname"": ""shvvaarts""}","[{'var': 'mayr shvvaarts', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שוואַרץ,,,,,,,,,,מאיר,
2228,maargaar`taa shvvaarts,"{""given-name"": ""maargaar`taa"", ""surname"": ""shvvaarts""}","[{'var': 'maargaar`taa shvvaarts', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שוואַרץ,,,,,,,,,,מאַרגאַרעטאַ,
2229,maarys shvvaarts,"{""given-name"": ""maarys"", ""surname"": ""shvvaarts""}","[{'var': 'maarys shvvaarts', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שוואַרץ,,,,,,,,,,מאָריס,
2230,mrdkhy shvvaarts,"{""given-name"": ""mrdkhy"", ""surname"": ""shvvaarts""}","[{'var': 'mrdkhy shvvaarts', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שוואַרץ,,,,,,,,,,מרדכי,
2231,s`m shvvaarts,"{""given-name"": ""sam"", ""surname"": ""shvvaarts""}","[{'var': 's`m shvvaarts', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שוואַרץ,,,,,,,,,,סאם,
2232,p`ny (glaag`r shvvaarts,"{""given-name"": ""p`ny"", ""alternative-name"": ""glaag`r"", ""surname"": ""shvvaarts""}","[{'var': 'p`ny (glaag`r shvvaarts', 'src': 'ds', 'lang': 'en'}]",['en'],,גלאַגער,,שוואַרץ,,,,,,,,,,פעני,
2233,gvstaavv shvvaartsbaard,"{""primary-name"": ""shvvaartsbaard"", ""given-name"": ""gvstaavv"", ""surname"": ""shvvaartsbaard""}","[{'var': 'gvstaavv shvvaartsbaard', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שוואַרצבּאַרד,,,,,שוואַרצבּאַרד,,,,,גוסטאַוו,
2234,dvd shvvaartsbaard,"{""given-name"": ""dvd"", ""surname"": ""shvvaartsbaard""}","[{'var': 'dvd shvvaartsbaard', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שוואַרצבּאַרד,,,,,,,,,,דוד,
2235,r`gynaa shvvaartsbaard,"{""given-name"": ""r`gynaa"", ""surname"": ""shvvaartsbaard""}","[{'var': 'r`gynaa shvvaartsbaard', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שוואַרצבּאַרד,,,,,,,,,,רעגינאַ,
2236,yvsp shvvaartsb`rg,"{""given-name"": ""yvsp"", ""surname"": ""shvvaartsb`rg""}","[{'var': 'yvsp shvvaartsb`rg', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שוואַרצבּערג,,,,,,,,,,יוסף,
2237,bnymyn shvvaarts`r,"{""given-name"": ""bnymyn"", ""surname"": ""shvvaarts`r""}","[{'var': 'bnymyn shvvaarts`r', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שוואַרצער,,,,,,,,,,בּנימין,
2238,maark shvvyyd,"{""given-name"": ""maark"", ""surname"": ""shvvyyd""}","[{'var': 'maark shvvyyd', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שווייד,,,,,,,,,,מאַרק,
2239,mshh shvvyylykh,"{""given-name"": ""mshh"", ""surname"": ""shvvyylykh""}","[{'var': 'mshh shvvyylykh', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שווייליך,,,,,,,,,,משה,
2240,aysaak shvv`ts,"{""given-name"": ""aysaak"", ""surname"": ""shvv`ts""}","[{'var': 'aysaak shvv`ts', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שוועץ,,,,,,,,,,איסאַק,
2241,avgvstaa (lvyp`r) shvyd`r,"{""primary-name"": ""shvyd`r"", ""given-name"": ""avgvstaa"", ""alternative-name"": ""lvyp`r"", ""surname"": ""shvyd`r""}","[{'var': 'avgvstaa (lvyp`r) shvyd`r', 'src': 'ds', 'lang': 'en'}]",['en'],,לויפער,,שוידער,,,,,שוידער,,,,,אוגוסטאַ,
2242,mshh shvlvvyys,"{""given-name"": ""mshh"", ""surname"": ""shvlvvyys""}","[{'var': 'mshh shvlvvyys', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שולווייס,,,,,,,,,,משה,
2243,nyytaan shvlmaan,"{""given-name"": ""nyytaan"", ""surname"": ""shvlman""}","[{'var': 'nyytaan shvlmaan', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שולמאן,,,,,,,,,,נייטאַן,
2244,vvaalp shvmsky,"{""given-name"": ""vvaalp"", ""surname"": ""shvmsky""}","[{'var': 'vvaalp shvmsky', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שומסקי,,,,,,,,,,וואָלף,
2245,p`laa shvmsky,"{""given-name"": ""p`laa"", ""surname"": ""shvmsky""}","[{'var': 'p`laa shvmsky', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שומסקי,,,,,,,,,,פעלאַ,
2246,brvkh shvr,"{""given-name"": ""brvkh"", ""surname"": ""shvr""}","[{'var': 'brvkh shvr', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שור,,,,,,,,,,ברוך,
2247,z`lyg shvr,"{""primary-name"": ""z`lyg shvr"", ""given-name"": ""z`lyg"", ""surname"": ""shvr""}","[{'var': 'z`lyg shvr', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שור,,,,,זעליג שור,,,,,זעליג,
2248,b`rtaa shvraak,"{""primary-name"": ""b`rtaa shvraak"", ""given-name"": ""b`rtaa"", ""surname"": ""shvraak""}","[{'var': 'b`rtaa shvraak', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שוראָק,,,,,בערטאַ שוראָק,,,,,בערטאַ,
2249,r. shvshnh,"{""given-name"": ""shvshnh""}","[{'var': 'r. shvshnh', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,,,,שושנה,
2250,maark (vvaalp-mrdkhy) shzvvyyd,"{""given-name"": ""maark"", ""alternative-name"": ""vvaalp-mrdkhy"", ""surname"": ""shzvvyyd""}","[{'var': 'maark (vvaalp-mrdkhy) shzvvyyd', 'src': 'ds', 'lang': 'en'}]",['en'],,וואָלף-מרדכי,,שזווייד,,,,,,,,,,מאַרק,
2251,mshh shtaabzyb,"{""given-name"": ""mshh"", ""surname"": ""shtaabzyb""}","[{'var': 'mshh shtaabzyb', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שטאַבזיב,,,,,,,,,,משה,
